vinted_id,title,price,currency,brand,size,category,url,image_url
8685185656,,0.0,EUR,,,woman/dresses,https://www.vinted.it/items/8685185656-sudadera-fina-talla-s?referrer=catalog,https://images1.vinted.net/t/06_01878_6w7r5mXgQuWH5W4zc5AeAEap/310x430/1776625606.webp?s=c9b97ab33643eeccc34fff958ee6566da9647928
8699146413,,0.0,EUR,,,woman/dresses,https://www.vinted.it/items/8699146413-chemisier?referrer=catalog,https://images1.vinted.net/t/05_01686_PhAUjGsvsk2Yo1ghQfCUjuKt/310x430/1776625467.webp?s=c2777eaa59c3dfdf85784de8e44e76e0b1003557
8699124230,,0.0,EUR,,,woman/dresses,https://www.vinted.it/items/8699124230-vestido-multicolor?referrer=catalog,https://images1.vinted.net/t/06_019f1_K5FDJrEzUnAsvm8bfxLgosz4/310x430/1776625343.webp?s=79bd6c46a3ae4b1df6747100a157cc2eb932224c
8669969322,,0.0,EUR,,,woman/dresses,https://www.vinted.it/items/8669969322-debardeur?referrer=catalog,https://images1.vinted.net/t/06_00b14_SeNo8yUg1uRboqp8XQfzgw92/310x430/1776625306.webp?s=6f281a360433ae76a33e3d5a2ce8f5c82706b4fb
8699205649,,0.0,EUR,,,woman/dresses,https://www.vinted.it/items/8699205649-camisa-de-manga-corta-con-rayas?referrer=catalog,https://images1.vinted.net/t/04_00f6c_sUHo8SpnAAytdTfjwwHG4xP7/310x430/1776625800.webp?s=263f20ed673742500ad52db746b1baa2e19cd150
8699337924,,0.0,EUR,,,woman/dresses,https://www.vinted.it/items/8699337924-jupe-3xl?referrer=catalog,https://images1.vinted.net/t/06_00e8c_CWaoECN4fUESfyDnWrCrZgTu/310x430/1776626570.webp?s=7edba54a560d188da90af9dc0047aad1779183d2
8699121580,,0.0,EUR,,,woman/dresses,https://www.vinted.it/items/8699121580-freizeitshirt?referrer=catalog,https://images1.vinted.net/t/01_0233a_5L7nfuFjCKSjLJNKe3qZ2SZ5/310x430/1776625328.webp?s=ec1493da8305cbe9d59e53ac35f80e2c599402a2
8699201253,,0.0,EUR,,,woman/dresses,https://www.vinted.it/items/8699201253-gebloemde-bloes?referrer=catalog,https://images1.vinted.net/t/01_0076b_5GCjLPVdpV98TGfCeyQHLBc9/310x430/1776625775.webp?s=a4b64234ebaeb2615e70ffdf5491e0f0237f95ab
8699293024,,0.0,EUR,,,woman/dresses,https://www.vinted.it/items/8699293024-t-shirt?referrer=catalog,https://images1.vinted.net/t/01_0093a_PoV3wBW8qJrLDZjJFuKA7Bgt/310x430/1776626305.webp?s=9df63a9dc77fd9554a2678469e216f9c24fdae8a
8699396607,,0.0,EUR,,,woman/dresses,https://www.vinted.it/items/8699396607-nike-pullover?referrer=catalog,https://images1.vinted.net/t/01_01198_DCmG1K3Xbqrr1Fb5jowSydN3/310x430/1776626926.webp?s=f97cf85952154dd1219668021897b4f5ad907353
8699395602,,0.0,EUR,,,woman/dresses,https://www.vinted.it/items/8699395602-corset-shein?referrer=catalog,https://images1.vinted.net/t/06_018df_hnEYRumKboXZiAKRkQBJAE3V/310x430/1776626920.webp?s=1ad2fc04d292fb64861b42656f8f0a5958655a8b
8699294972,,0.0,EUR,,,woman/dresses,https://www.vinted.it/items/8699294972-pantalon?referrer=catalog,https://images1.vinted.net/t/04_01912_RYYGpV4XRo3vU5EXQxoPwucB/310x430/1776626316.webp?s=b9412a739ccf7011c919679d0235c8aec2cfaa41
8699156249,,0.0,EUR,,,woman/dresses,https://www.vinted.it/items/8699156249-busco-top-renatta-tallas?referrer=catalog,https://images1.vinted.net/t/05_0019b_ASE2Ctp4FYV78UeNtsbxzbKm/310x430/1776625522.webp?s=cb03b9b806538560be8dbfc77486647138ea1290
8699050700,,0.0,EUR,,,woman/dresses,https://www.vinted.it/items/8699050700-abrigo-negro?referrer=catalog,https://images1.vinted.net/t/06_00bca_4Ly7J9TtSzYi8dfkUgBxUnmq/310x430/1776625931.webp?s=7df7a7f80fd74fbc393c75e3596c8b509fd4f404
8699043943,,0.0,EUR,,,woman/dresses,https://www.vinted.it/items/8699043943-hm-bluse-figurbetont?referrer=catalog,https://images1.vinted.net/t/06_01452_FjJqmxAhJiLsNTE1bppLiBhg/310x430/1776624904.webp?s=ba8dc06eb61c0e3d98e2c040781337fa79baca0f
8699105170,,0.0,EUR,,,woman/dresses,https://www.vinted.it/items/8699105170-top-crop?referrer=catalog,https://images1.vinted.net/t/05_01ba8_PjqmHkyWvaJCSWKUFKo7Jih4/310x430/1776625237.webp?s=648dd74699ffa43325e65cbf43adb1d2c67e9ae1
8680490835,,0.0,EUR,,,woman/dresses,https://www.vinted.it/items/8680490835-camicia-fantasia-colorata?referrer=catalog,https://images1.vinted.net/t/05_0080c_TbDDAdhuNqrYRqq9Tt3U8Qcy/310x430/1776490052.webp?s=9780c3bb29c488f38e37778f9340a1d0ead00808
8699119090,,0.0,EUR,,,woman/dresses,https://www.vinted.it/items/8699119090-cache-cou?referrer=catalog,https://images1.vinted.net/t/05_01dc7_SLwzZwh5qyUxwmTRd9CbM3vY/310x430/1776625314.webp?s=2785c08c2aeae44636be1cd05c4a3f6eb5da31fc
8699387643,,0.0,EUR,,,woman/dresses,https://www.vinted.it/items/8699387643-vestido-gris-shein?referrer=catalog,https://images1.vinted.net/t/05_0155e_YbiJKZS7rC27kQ3J16XUAeKc/310x430/1776626871.webp?s=3b94f18dd18c348d1727c0a448ff61788cc84bae
206747562,,0.0,EUR,,,woman/dresses,https://www.vinted.it/member/206747562,https://images1.vinted.net/t/02_01737_qSmi7gutfEhRgjhnGGQe8B8f/50x50/1723418314.webp?s=e34c25c2af9f927d8f9c127da1f1c008e371a4ee
8699390315,,0.0,EUR,,,woman/dresses,https://www.vinted.it/items/8699390315-camiseta-cuello-asimetrico?referrer=catalog,https://images1.vinted.net/t/05_0069e_1SGHiA4UhjnrnZMy8YejVgJ1/310x430/1776626887.webp?s=421e579fe830a9a22f5072d98764844db4e35138
8699370923,,0.0,EUR,,,woman/dresses,https://www.vinted.it/items/8699370923-veste-rose?referrer=catalog,https://images1.vinted.net/t/05_020fe_MAUHdUZAjMmj9LGaYAP2Vt43/310x430/1776626771.webp?s=c3ef18b24442f8732af535cfa485dc3a706a0188
8699184829,,0.0,EUR,,,woman/dresses,https://www.vinted.it/items/8699184829-top-veraniego?referrer=catalog,https://images1.vinted.net/t/01_0102b_qJX6rZWcLtF36Kjk9pS6gPrj/310x430/1776625683.webp?s=f84ccf0be4fbd0ee3fdef33092e311071479b1ea
8699226885,,0.0,EUR,,,woman/dresses,https://www.vinted.it/items/8699226885-blusa?referrer=catalog,https://images1.vinted.net/t/04_00d5d_c53zoC37AbpZ9yENDSBBq9nP/310x430/1776625921.webp?s=7c377d030e447454c51a6b91541d95e91492e7e9
8699390195,,0.0,EUR,,,woman/dresses,https://www.vinted.it/items/8699390195-robe-longue?referrer=catalog,https://images1.vinted.net/t/05_006bf_4HU5PVeAp5sJzMgTHFtPw4rn/310x430/1776626887.webp?s=d15792988c2341550a812d9de24487e64881270a
8699218017,,0.0,EUR,,,woman/dresses,https://www.vinted.it/items/8699218017-torerita-rosa?referrer=catalog,https://images1.vinted.net/t/06_00794_khJypsZK4t4qMaRdT8EhbhkR/310x430/1776625870.webp?s=f713e678fb72b43a948f89cfce38e63bda8df36b
8699170928,,0.0,EUR,,,woman/dresses,https://www.vinted.it/items/8699170928-peto-46?referrer=catalog,https://images1.vinted.net/t/05_01623_q6dCxEvJR2oUJ9m8MFp4WtLs/310x430/1776625604.webp?s=3d16eb16ac8ab4e0bf07c9941e3d13bf88cd84fc
8699074855,,0.0,EUR,,,woman/dresses,https://www.vinted.it/items/8699074855-set-abbigliamento-taglia-s?referrer=catalog,https://images1.vinted.net/t/05_01992_dRXKbRTuAH3i1feqea3LtHCk/310x430/1776625072.webp?s=2bda27e44a5710b594b05c3204b00daa91c11215
8699380146,,0.0,EUR,,,woman/dresses,https://www.vinted.it/items/8699380146-vestido-verano?referrer=catalog,https://images1.vinted.net/t/01_01381_qmCFhBYx82zpN1BQvNYZX4uj/310x430/1776626825.webp?s=9d2389d9d9bb992d468ce76ad4bc3e74ab0a425a
8699381824,,0.0,EUR,,,woman/dresses,https://www.vinted.it/items/8699381824-blusa?referrer=catalog,https://images1.vinted.net/t/05_01013_7cbv3me6EtCNWgmzC84h9QGc/310x430/1776626836.webp?s=6960a1357943480e96e6fd666076e8eef5d9f954
8699090056,,0.0,EUR,,,woman/dresses,https://www.vinted.it/items/8699090056-sundek?referrer=catalog,https://images1.vinted.net/t/05_006e3_H3DZmhTmR4GereEenwff8BSK/310x430/1776625154.webp?s=344ad743828b04efc80b65c6c957debb7e7aceee
8699066921,,0.0,EUR,,,woman/dresses,https://www.vinted.it/items/8699066921-t-shirt-vokuhila?referrer=catalog,https://images1.vinted.net/t/05_0248b_EyimmssKBiSnXLGZ8uEq2PGJ/310x430/1776625028.webp?s=1134af37209627419bb60310abbc673363a05ab9
8699099504,,0.0,EUR,,,woman/dresses,https://www.vinted.it/items/8699099504-debardeur-noir?referrer=catalog,https://images1.vinted.net/t/05_00500_zjnEF5gBzDv6hLUKNmSMqEz9/310x430/1776625207.webp?s=aa081135667ced2fa65dfc7b8ec262cd35fef997
8699136213,,0.0,EUR,,,woman/dresses,https://www.vinted.it/items/8699136213-jersey?referrer=catalog,https://images1.vinted.net/t/03_00765_4w8BtGKthoGXkGq76CWp2SRA/310x430/1776625410.webp?s=fe9129de8d43f517efbc0e5ab88e2034b74d7c1d
8699388699,,0.0,EUR,,,woman/dresses,https://www.vinted.it/items/8699388699-jupe-satin-marron?referrer=catalog,https://images1.vinted.net/t/05_0223c_R6CFrJ9EULDSMuLvBS1sNMso/310x430/1776626878.webp?s=85adb2b4704f0bc8cae7119e1532d07b57d85fc8
8699092870,,0.0,EUR,,,woman/dresses,https://www.vinted.it/items/8699092870-bermuda-startup?referrer=catalog,https://images1.vinted.net/t/01_014f3_REycWexaH8cx3jmYH4NRiGgY/310x430/1776625169.webp?s=bef4dfbc680f0a43bdba7e8e72abcc768ae3c39b
8699134894,,0.0,EUR,,,woman/dresses,https://www.vinted.it/items/8699134894-clothes?referrer=catalog,https://images1.vinted.net/t/05_01703_pPmLjQEaEqS9F1sbuMNjQp6a/310x430/1776625403.webp?s=db1077ccf22d92f42dd3db28cd062d7e6e38c96b
8699284789,,0.0,EUR,,,woman/dresses,https://www.vinted.it/items/8699284789-jean-noir?referrer=catalog,https://images1.vinted.net/t/04_008eb_wkaLYUyd5a8QXS2rtnWvJW6m/310x430/1776626256.webp?s=dd1d3ddc09f3be89189bf4ea004e0e9413628d53
8699026478,,0.0,EUR,,,woman/dresses,https://www.vinted.it/items/8699026478-tuta-a-leggings-nuova?referrer=catalog,https://images1.vinted.net/t/04_00881_7RjxdGGt2sfVGT3XtgBxNc82/310x430/1776625148.webp?s=290bb4101d9630b97776ab72dcad64b52c7c17da
8699309595,,0.0,EUR,,,woman/dresses,https://www.vinted.it/items/8699309595-haut-dentelle-rose-pastel?referrer=catalog,https://images1.vinted.net/t/06_0205f_DjfeTM66iWhU8vkd3Uz2gGVa/310x430/1776626402.webp?s=a058caa41e5cc9ea4b9a267cf1754e524147cd64
8699209816,,0.0,EUR,,,woman/dresses,https://www.vinted.it/items/8699209816-toppp-branco?referrer=catalog,https://images1.vinted.net/t/04_008ab_RU3GHeGDSi1MYDn4L7iGQibu/310x430/1776625824.webp?s=c5e61120efbce1bc904ff8ba5b0e7fb2300832a7
8699133848,,0.0,EUR,,,woman/dresses,https://www.vinted.it/items/8699133848-body-a-dentelle?referrer=catalog,https://images1.vinted.net/t/03_011da_TbaqxBTiYE59c2hfexJdWwiL/310x430/1776625397.webp?s=05180160a9386feb88211a24075a954325beff4b
8699054600,,0.0,EUR,,,woman/dresses,https://www.vinted.it/items/8699054600-mini-robe?referrer=catalog,https://images1.vinted.net/t/06_01444_Mqw11dV4YW6FAbW6FgS5eWqy/310x430/1776624961.webp?s=f2ecbf9b82afff9c99f01b144f0bcc1d7577ad4d
